topic	timestamp	title	match	context	url
130	20080208154501	FoROOM ~ View topic - Room 35 - Not another wingdings	hint	s with the Japanese script? :p (I know it's not Japanese... just kidding.) _________________ I am available to answer PMs requesting hints. I will NOT give out answers, just major hints. PROGRESS: 45/45 BONUS: 1-4 KISH: 1-2 ERI: 1 (3rd note) JAN: 5 Back to top .:Stachu:. Posted: Mon Jun 11, 2007 5:06 pm --> Lord of The Roomz Joined: 22 Sep 2006 Posts: 1347 Location: Hell Also NOT Ralfese (but close ) _________________ .....:::ENTER THE ROOMZ:::..... Life is a room where the password is 'death' Progress: Roomz: mine (45/45 +4) :p	http://theroomz.19.forumer.com:80/viewtopic.php?t=130&start=0&sid=0c892ab91f8b899c616578b04962c74f
130	20080208154501	FoROOM ~ View topic - Room 35 - Not another wingdings	Stachu	_________ I am available to answer PMs requesting hints. I will NOT give out answers, just major hints. PROGRESS: 45/45 BONUS: 1-4 KISH: 1-2 ERI: 1 (3rd note) JAN: 5 Back to top .:Stachu:. Posted: Mon Jun 11, 2007 5:06 pm --> Lord of The Roomz Joined: 22 Sep 2006 Posts: 1347 Location: Hell Also NOT Ralfese (but close ) _________________ .....:::ENTER THE ROOMZ:::..... Life is a room where the password is 'death' Progress: Roomz: mine (45/45 +4) :p, eri's (1/2), RG's (2/2), kish's (4/4 with magic :p), jan's (3/3) I'm offering help 	http://theroomz.19.forumer.com:80/viewtopic.php?t=130&start=0&sid=0c892ab91f8b899c616578b04962c74f
130	20080208154501	FoROOM ~ View topic - Room 35 - Not another wingdings	password	06 pm --> Lord of The Roomz Joined: 22 Sep 2006 Posts: 1347 Location: Hell Also NOT Ralfese (but close ) _________________ .....:::ENTER THE ROOMZ:::..... Life is a room where the password is 'death' Progress: Roomz: mine (45/45 +4) :p, eri's (1/2), RG's (2/2), kish's (4/4 with magic :p), jan's (3/3) I'm offering help via PMs only if you like cryptic hints :p Back to top shpwnz Posted: Mon Jun 11, 2007 5:16 pm --> Supreme roomer Joined: 23 May 2007 Posts: 263 Location: Following Stachu In HELL! wow... what the hell is it... ________	http://theroomz.19.forumer.com:80/viewtopic.php?t=130&start=0&sid=0c892ab91f8b899c616578b04962c74f
130	20080208154501	FoROOM ~ View topic - Room 35 - Not another wingdings	hint	re the password is 'death' Progress: Roomz: mine (45/45 +4) :p, eri's (1/2), RG's (2/2), kish's (4/4 with magic :p), jan's (3/3) I'm offering help via PMs only if you like cryptic hints :p Back to top shpwnz Posted: Mon Jun 11, 2007 5:16 pm --> Supreme roomer Joined: 23 May 2007 Posts: 263 Location: Following Stachu In HELL! wow... what the hell is it... _________________ Progress : (Roomz : 44/44) (Roomz Bonuses : 4/4) (Kish : 4/4) (RG's Puzzles : 1/2) (Eri : 0/2) (cams : 0/2) Back to top .:Stachu:. Posted: Mon Jun 11, 2007 5:2	http://theroomz.19.forumer.com:80/viewtopic.php?t=130&start=0&sid=0c892ab91f8b899c616578b04962c74f
130	20080208154501	FoROOM ~ View topic - Room 35 - Not another wingdings	Stachu	m offering help via PMs only if you like cryptic hints :p Back to top shpwnz Posted: Mon Jun 11, 2007 5:16 pm --> Supreme roomer Joined: 23 May 2007 Posts: 263 Location: Following Stachu In HELL! wow... what the hell is it... _________________ Progress : (Roomz : 44/44) (Roomz Bonuses : 4/4) (Kish : 4/4) (RG's Puzzles : 1/2) (Eri : 0/2) (cams : 0/2) Back to top .:Stachu:. Posted: Mon Jun 11, 2007 5:29 pm --> Lord of The Roomz Joined: 22 Sep 2006 Posts: 1347 Location: Hell Looks like pinapple (where the heck I saw a pinapple?! ) __	http://theroomz.19.forumer.com:80/viewtopic.php?t=130&start=0&sid=0c892ab91f8b899c616578b04962c74f
130	20080208154501	FoROOM ~ View topic - Room 35 - Not another wingdings	Stachu	 In HELL! wow... what the hell is it... _________________ Progress : (Roomz : 44/44) (Roomz Bonuses : 4/4) (Kish : 4/4) (RG's Puzzles : 1/2) (Eri : 0/2) (cams : 0/2) Back to top .:Stachu:. Posted: Mon Jun 11, 2007 5:29 pm --> Lord of The Roomz Joined: 22 Sep 2006 Posts: 1347 Location: Hell Looks like pinapple (where the heck I saw a pinapple?! ) _________________ .....:::ENTER THE ROOMZ:::..... Life is a room where the password is 'death' Progress: Roomz: mine (45/45 +4) :p, eri's (1/2), RG's (2/2), kish's (4/4 with magic :p), jan	http://theroomz.19.forumer.com:80/viewtopic.php?t=130&start=0&sid=0c892ab91f8b899c616578b04962c74f
130	20080208154501	FoROOM ~ View topic - Room 35 - Not another wingdings	password	 Joined: 22 Sep 2006 Posts: 1347 Location: Hell Looks like pinapple (where the heck I saw a pinapple?! ) _________________ .....:::ENTER THE ROOMZ:::..... Life is a room where the password is 'death' Progress: Roomz: mine (45/45 +4) :p, eri's (1/2), RG's (2/2), kish's (4/4 with magic :p), jan's (3/3) I'm offering help via PMs only if you like cryptic hints :p Back to top Jim Gamma Posted: Mon Jun 11, 2007 6:08 pm --> Appreciated Helper Joined: 17 Oct 2006 Posts: 841 Location: London, England Nice one... I'm out, no real hinting apar	http://theroomz.19.forumer.com:80/viewtopic.php?t=130&start=0&sid=0c892ab91f8b899c616578b04962c74f
130	20080208154501	FoROOM ~ View topic - Room 35 - Not another wingdings	hint	re the password is 'death' Progress: Roomz: mine (45/45 +4) :p, eri's (1/2), RG's (2/2), kish's (4/4 with magic :p), jan's (3/3) I'm offering help via PMs only if you like cryptic hints :p Back to top Jim Gamma Posted: Mon Jun 11, 2007 6:08 pm --> Appreciated Helper Joined: 17 Oct 2006 Posts: 841 Location: London, England Nice one... I'm out, no real hinting apart from Stachu's taunting that I shouldn't be taking more than a few seconds near the end... :p It's a VERY nice change of pace from the last few, but a bit cruel in plac	http://theroomz.19.forumer.com:80/viewtopic.php?t=130&start=0&sid=0c892ab91f8b899c616578b04962c74f
130	20080208154501	FoROOM ~ View topic - Room 35 - Not another wingdings	hint	ryptic hints :p Back to top Jim Gamma Posted: Mon Jun 11, 2007 6:08 pm --> Appreciated Helper Joined: 17 Oct 2006 Posts: 841 Location: London, England Nice one... I'm out, no real hinting apart from Stachu's taunting that I shouldn't be taking more than a few seconds near the end... :p It's a VERY nice change of pace from the last few, but a bit cruel in places. Once you get through that first bit you shouldn't need any hints. _________________ I am available to answer PMs requesting hints. I will NOT give out answers, just majo	http://theroomz.19.forumer.com:80/viewtopic.php?t=130&start=0&sid=0c892ab91f8b899c616578b04962c74f
130	20080208154501	FoROOM ~ View topic - Room 35 - Not another wingdings	Stachu	k to top Jim Gamma Posted: Mon Jun 11, 2007 6:08 pm --> Appreciated Helper Joined: 17 Oct 2006 Posts: 841 Location: London, England Nice one... I'm out, no real hinting apart from Stachu's taunting that I shouldn't be taking more than a few seconds near the end... :p It's a VERY nice change of pace from the last few, but a bit cruel in places. Once you get through that first bit you shouldn't need any hints. _________________ I am available to answer PMs requesting hints. I will NOT give out answers, just major hints. PROGRESS: 45	http://theroomz.19.forumer.com:80/viewtopic.php?t=130&start=0&sid=0c892ab91f8b899c616578b04962c74f
130	20080208154501	FoROOM ~ View topic - Room 35 - Not another wingdings	hint	more than a few seconds near the end... :p It's a VERY nice change of pace from the last few, but a bit cruel in places. Once you get through that first bit you shouldn't need any hints. _________________ I am available to answer PMs requesting hints. I will NOT give out answers, just major hints. PROGRESS: 45/45 BONUS: 1-4 KISH: 1-2 ERI: 1 (3rd note) JAN: 5 Back to top shpwnz Posted: Mon Jun 11, 2007 6:58 pm --> Supreme roomer Joined: 23 May 2007 Posts: 263 Location: Following Stachu In HELL! well im at the first bit... and i d	http://theroomz.19.forumer.com:80/viewtopic.php?t=130&start=0&sid=0c892ab91f8b899c616578b04962c74f
130	20080208154501	FoROOM ~ View topic - Room 35 - Not another wingdings	hint	e of pace from the last few, but a bit cruel in places. Once you get through that first bit you shouldn't need any hints. _________________ I am available to answer PMs requesting hints. I will NOT give out answers, just major hints. PROGRESS: 45/45 BONUS: 1-4 KISH: 1-2 ERI: 1 (3rd note) JAN: 5 Back to top shpwnz Posted: Mon Jun 11, 2007 6:58 pm --> Supreme roomer Joined: 23 May 2007 Posts: 263 Location: Following Stachu In HELL! well im at the first bit... and i dont know how to get threw lol... i've tried translating the red p	http://theroomz.19.forumer.com:80/viewtopic.php?t=130&start=0&sid=0c892ab91f8b899c616578b04962c74f
130	20080208154501	FoROOM ~ View topic - Room 35 - Not another wingdings	hint	 places. Once you get through that first bit you shouldn't need any hints. _________________ I am available to answer PMs requesting hints. I will NOT give out answers, just major hints. PROGRESS: 45/45 BONUS: 1-4 KISH: 1-2 ERI: 1 (3rd note) JAN: 5 Back to top shpwnz Posted: Mon Jun 11, 2007 6:58 pm --> Supreme roomer Joined: 23 May 2007 Posts: 263 Location: Following Stachu In HELL! well im at the first bit... and i dont know how to get threw lol... i've tried translating the red part... but im getting a few words that leads me	http://theroomz.19.forumer.com:80/viewtopic.php?t=130&start=0&sid=0c892ab91f8b899c616578b04962c74f
130	20080208154501	FoROOM ~ View topic - Room 35 - Not another wingdings	Stachu	RESS: 45/45 BONUS: 1-4 KISH: 1-2 ERI: 1 (3rd note) JAN: 5 Back to top shpwnz Posted: Mon Jun 11, 2007 6:58 pm --> Supreme roomer Joined: 23 May 2007 Posts: 263 Location: Following Stachu In HELL! well im at the first bit... and i dont know how to get threw lol... i've tried translating the red part... but im getting a few words that leads me no where.. _________________ Progress : (Roomz : 44/44) (Roomz Bonuses : 4/4) (Kish : 4/4) (RG's Puzzles : 1/2) (Eri : 0/2) (cams : 0/2) Back to top Jim Gamma Posted: Mon Jun 11, 2007 6:59 pm 	http://theroomz.19.forumer.com:80/viewtopic.php?t=130&start=0&sid=0c892ab91f8b899c616578b04962c74f
130	20080208154501	FoROOM ~ View topic - Room 35 - Not another wingdings	hint	sted: Mon Jun 11, 2007 6:59 pm --> Appreciated Helper Joined: 17 Oct 2006 Posts: 841 Location: London, England PM sent... _________________ I am available to answer PMs requesting hints. I will NOT give out answers, just major hints. PROGRESS: 45/45 BONUS: 1-4 KISH: 1-2 ERI: 1 (3rd note) JAN: 5 Back to top shpwnz Posted: Mon Jun 11, 2007 9:09 pm --> Supreme roomer Joined: 23 May 2007 Posts: 263 Location: Following Stachu In HELL! jim... i dont know you said i should be able to make it on my own from here... but... i've translate	http://theroomz.19.forumer.com:80/viewtopic.php?t=130&start=0&sid=0c892ab91f8b899c616578b04962c74f
130	20080208154501	FoROOM ~ View topic - Room 35 - Not another wingdings	hint	Helper Joined: 17 Oct 2006 Posts: 841 Location: London, England PM sent... _________________ I am available to answer PMs requesting hints. I will NOT give out answers, just major hints. PROGRESS: 45/45 BONUS: 1-4 KISH: 1-2 ERI: 1 (3rd note) JAN: 5 Back to top shpwnz Posted: Mon Jun 11, 2007 9:09 pm --> Supreme roomer Joined: 23 May 2007 Posts: 263 Location: Following Stachu In HELL! jim... i dont know you said i should be able to make it on my own from here... but... i've translated each sentence on the wall... + the hint paper	http://theroomz.19.forumer.com:80/viewtopic.php?t=130&start=0&sid=0c892ab91f8b899c616578b04962c74f
130	20080208154501	FoROOM ~ View topic - Room 35 - Not another wingdings	Stachu	RESS: 45/45 BONUS: 1-4 KISH: 1-2 ERI: 1 (3rd note) JAN: 5 Back to top shpwnz Posted: Mon Jun 11, 2007 9:09 pm --> Supreme roomer Joined: 23 May 2007 Posts: 263 Location: Following Stachu In HELL! jim... i dont know you said i should be able to make it on my own from here... but... i've translated each sentence on the wall... + the hint paper... i wrote so many words in hs... but nothing works for me.. edit 1 * : my bad... translated wrong got second note now... edit 2 ** : and im out baby! _________________ Progress : (Roomz : 44/	http://theroomz.19.forumer.com:80/viewtopic.php?t=130&start=0&sid=0c892ab91f8b899c616578b04962c74f
130	20080208154501	FoROOM ~ View topic - Room 35 - Not another wingdings	hint	s: 263 Location: Following Stachu In HELL! jim... i dont know you said i should be able to make it on my own from here... but... i've translated each sentence on the wall... + the hint paper... i wrote so many words in hs... but nothing works for me.. edit 1 * : my bad... translated wrong got second note now... edit 2 ** : and im out baby! _________________ Progress : (Roomz : 44/44) (Roomz Bonuses : 4/4) (Kish : 4/4) (RG's Puzzles : 1/2) (Eri : 0/2) (cams : 0/2) Back to top kish Posted: Mon Jun 11, 2007 9:56 pm --> Roomz addict	http://theroomz.19.forumer.com:80/viewtopic.php?t=130&start=0&sid=0c892ab91f8b899c616578b04962c74f
130	20080208154501	FoROOM ~ View topic - Room 35 - Not another wingdings	ralfi	les : 1/2) (Eri : 0/2) (cams : 0/2) Back to top kish Posted: Mon Jun 11, 2007 9:56 pm --> Roomz addict Joined: 30 May 2007 Posts: 92 im out. easy one, anoying language Back to top ralfi102 Posted: Mon Jun 11, 2007 10:29 pm --> Lord of The Roomz Joined: 22 Sep 2006 Posts: 214 It's not language.... And it's not anoying - it's beautiful :] _________________ Back to top .:Stachu:. Posted: Mon Jun 11, 2007 10:31 pm --> Lord of The Roomz Joined: 22 Sep 2006 Posts: 1347 Location: Hell One thing for sure is true - it's not anoying. It's 	http://theroomz.19.forumer.com:80/viewtopic.php?t=130&start=0&sid=0c892ab91f8b899c616578b04962c74f
130	20080208154501	FoROOM ~ View topic - Room 35 - Not another wingdings	Stachu	sted: Mon Jun 11, 2007 10:29 pm --> Lord of The Roomz Joined: 22 Sep 2006 Posts: 214 It's not language.... And it's not anoying - it's beautiful :] _________________ Back to top .:Stachu:. Posted: Mon Jun 11, 2007 10:31 pm --> Lord of The Roomz Joined: 22 Sep 2006 Posts: 1347 Location: Hell One thing for sure is true - it's not anoying. It's aNNoying LOL _________________ .....:::ENTER THE ROOMZ:::..... Life is a room where the password is 'death' Progress: Roomz: mine (45/45 +4) :p, eri's (1/2), RG's (2/2), kish's (4/4 with magic	http://theroomz.19.forumer.com:80/viewtopic.php?t=130&start=0&sid=0c892ab91f8b899c616578b04962c74f
130	20080208154501	FoROOM ~ View topic - Room 35 - Not another wingdings	password	 22 Sep 2006 Posts: 1347 Location: Hell One thing for sure is true - it's not anoying. It's aNNoying LOL _________________ .....:::ENTER THE ROOMZ:::..... Life is a room where the password is 'death' Progress: Roomz: mine (45/45 +4) :p, eri's (1/2), RG's (2/2), kish's (4/4 with magic :p), jan's (3/3) I'm offering help via PMs only if you like cryptic hints :p Back to top shpwnz Posted: Mon Jun 11, 2007 10:35 pm --> Supreme roomer Joined: 23 May 2007 Posts: 263 Location: Following Stachu In HELL! stachu you'r cruel ! WE NEED ROOM 36 	http://theroomz.19.forumer.com:80/viewtopic.php?t=130&start=0&sid=0c892ab91f8b899c616578b04962c74f
130	20080208154501	FoROOM ~ View topic - Room 35 - Not another wingdings	hint	re the password is 'death' Progress: Roomz: mine (45/45 +4) :p, eri's (1/2), RG's (2/2), kish's (4/4 with magic :p), jan's (3/3) I'm offering help via PMs only if you like cryptic hints :p Back to top shpwnz Posted: Mon Jun 11, 2007 10:35 pm --> Supreme roomer Joined: 23 May 2007 Posts: 263 Location: Following Stachu In HELL! stachu you'r cruel ! WE NEED ROOM 36 XD instead of new regular rooms after 36 how about a new bonus stage ? _________________ Progress : (Roomz : 44/44) (Roomz Bonuses : 4/4) (Kish : 4/4) (RG's Puzzles : 1/	http://theroomz.19.forumer.com:80/viewtopic.php?t=130&start=0&sid=0c892ab91f8b899c616578b04962c74f
130	20080208154501	FoROOM ~ View topic - Room 35 - Not another wingdings	Stachu	 offering help via PMs only if you like cryptic hints :p Back to top shpwnz Posted: Mon Jun 11, 2007 10:35 pm --> Supreme roomer Joined: 23 May 2007 Posts: 263 Location: Following Stachu In HELL! stachu you'r cruel ! WE NEED ROOM 36 XD instead of new regular rooms after 36 how about a new bonus stage ? _________________ Progress : (Roomz : 44/44) (Roomz Bonuses : 4/4) (Kish : 4/4) (RG's Puzzles : 1/2) (Eri : 0/2) (cams : 0/2) Back to top Jim Gamma Posted: Mon Jun 11, 2007 10:41 pm --> Appreciated Helper Joined: 17 Oct 2006 Posts: 	http://theroomz.19.forumer.com:80/viewtopic.php?t=130&start=0&sid=0c892ab91f8b899c616578b04962c74f
130	20080208154501	FoROOM ~ View topic - Room 35 - Not another wingdings	stachu	ia PMs only if you like cryptic hints :p Back to top shpwnz Posted: Mon Jun 11, 2007 10:35 pm --> Supreme roomer Joined: 23 May 2007 Posts: 263 Location: Following Stachu In HELL! stachu you'r cruel ! WE NEED ROOM 36 XD instead of new regular rooms after 36 how about a new bonus stage ? _________________ Progress : (Roomz : 44/44) (Roomz Bonuses : 4/4) (Kish : 4/4) (RG's Puzzles : 1/2) (Eri : 0/2) (cams : 0/2) Back to top Jim Gamma Posted: Mon Jun 11, 2007 10:41 pm --> Appreciated Helper Joined: 17 Oct 2006 Posts: 841 Location: Lo	http://theroomz.19.forumer.com:80/viewtopic.php?t=130&start=0&sid=0c892ab91f8b899c616578b04962c74f
130	20080208154501	FoROOM ~ View topic - Room 35 - Not another wingdings	ROOM 36	ic hints :p Back to top shpwnz Posted: Mon Jun 11, 2007 10:35 pm --> Supreme roomer Joined: 23 May 2007 Posts: 263 Location: Following Stachu In HELL! stachu you'r cruel ! WE NEED ROOM 36 XD instead of new regular rooms after 36 how about a new bonus stage ? _________________ Progress : (Roomz : 44/44) (Roomz Bonuses : 4/4) (Kish : 4/4) (RG's Puzzles : 1/2) (Eri : 0/2) (cams : 0/2) Back to top Jim Gamma Posted: Mon Jun 11, 2007 10:41 pm --> Appreciated Helper Joined: 17 Oct 2006 Posts: 841 Location: London, England Maybe... There a	http://theroomz.19.forumer.com:80/viewtopic.php?t=130&start=0&sid=0c892ab91f8b899c616578b04962c74f
130	20080208154501	FoROOM ~ View topic - Room 35 - Not another wingdings	hint	-> Appreciated Helper Joined: 17 Oct 2006 Posts: 841 Location: London, England Maybe... There are things in the pipeline. _________________ I am available to answer PMs requesting hints. I will NOT give out answers, just major hints. PROGRESS: 45/45 BONUS: 1-4 KISH: 1-2 ERI: 1 (3rd note) JAN: 5 Back to top sas Posted: Tue Jun 12, 2007 10:40 am --> Appreciated Helper Joined: 30 Oct 2006 Posts: 535 Location: Melbourne, Australia Ah nice room. Got through it without any hints for once! Haven't had that happen for a while Ralfi, you	http://theroomz.19.forumer.com:80/viewtopic.php?t=130&start=0&sid=0c892ab91f8b899c616578b04962c74f
130	20080208154501	FoROOM ~ View topic - Room 35 - Not another wingdings	hint	: 841 Location: London, England Maybe... There are things in the pipeline. _________________ I am available to answer PMs requesting hints. I will NOT give out answers, just major hints. PROGRESS: 45/45 BONUS: 1-4 KISH: 1-2 ERI: 1 (3rd note) JAN: 5 Back to top sas Posted: Tue Jun 12, 2007 10:40 am --> Appreciated Helper Joined: 30 Oct 2006 Posts: 535 Location: Melbourne, Australia Ah nice room. Got through it without any hints for once! Haven't had that happen for a while Ralfi, you have messy writing :p _________________ Progre	http://theroomz.19.forumer.com:80/viewtopic.php?t=130&start=0&sid=0c892ab91f8b899c616578b04962c74f
130	20080208154501	FoROOM ~ View topic - Room 35 - Not another wingdings	hint	: 5 Back to top sas Posted: Tue Jun 12, 2007 10:40 am --> Appreciated Helper Joined: 30 Oct 2006 Posts: 535 Location: Melbourne, Australia Ah nice room. Got through it without any hints for once! Haven't had that happen for a while Ralfi, you have messy writing :p _________________ Progress: 45/45 + Bonus 4/4 PM if you need help! (include details of where/what you are stuck on) - I don't give out answers though. Back to top Jim Gamma Posted: Tue Jun 12, 2007 11:28 am --> Appreciated Helper Joined: 17 Oct 2006 Posts: 841 Location	http://theroomz.19.forumer.com:80/viewtopic.php?t=130&start=0&sid=0c892ab91f8b899c616578b04962c74f
130	20080208154501	FoROOM ~ View topic - Room 35 - Not another wingdings	Ralfi	m --> Appreciated Helper Joined: 30 Oct 2006 Posts: 535 Location: Melbourne, Australia Ah nice room. Got through it without any hints for once! Haven't had that happen for a while Ralfi, you have messy writing :p _________________ Progress: 45/45 + Bonus 4/4 PM if you need help! (include details of where/what you are stuck on) - I don't give out answers though. Back to top Jim Gamma Posted: Tue Jun 12, 2007 11:28 am --> Appreciated Helper Joined: 17 Oct 2006 Posts: 841 Location: London, England It's meant to be messy. It's an art	http://theroomz.19.forumer.com:80/viewtopic.php?t=130&start=0&sid=0c892ab91f8b899c616578b04962c74f
130	20080208154501	FoROOM ~ View topic - Room 35 - Not another wingdings	hint	Appreciated Helper Joined: 17 Oct 2006 Posts: 841 Location: London, England It's meant to be messy. It's an art form too. _________________ I am available to answer PMs requesting hints. I will NOT give out answers, just major hints. PROGRESS: 45/45 BONUS: 1-4 KISH: 1-2 ERI: 1 (3rd note) JAN: 5 Back to top .:Stachu:. Posted: Tue Jun 12, 2007 11:41 am --> Lord of The Roomz Joined: 22 Sep 2006 Posts: 1347 Location: Hell I had some problems with understanding why 2 same letters are written in 2 different ways. But I noticed some co	http://theroomz.19.forumer.com:80/viewtopic.php?t=130&start=0&sid=0c892ab91f8b899c616578b04962c74f
130	20080208154501	FoROOM ~ View topic - Room 35 - Not another wingdings	hint	41 Location: London, England It's meant to be messy. It's an art form too. _________________ I am available to answer PMs requesting hints. I will NOT give out answers, just major hints. PROGRESS: 45/45 BONUS: 1-4 KISH: 1-2 ERI: 1 (3rd note) JAN: 5 Back to top .:Stachu:. Posted: Tue Jun 12, 2007 11:41 am --> Lord of The Roomz Joined: 22 Sep 2006 Posts: 1347 Location: Hell I had some problems with understanding why 2 same letters are written in 2 different ways. But I noticed some connections kinda quickly so I wasn't stuck any l	http://theroomz.19.forumer.com:80/viewtopic.php?t=130&start=0&sid=0c892ab91f8b899c616578b04962c74f
130	20080208154501	FoROOM ~ View topic - Room 35 - Not another wingdings	Stachu	_________ I am available to answer PMs requesting hints. I will NOT give out answers, just major hints. PROGRESS: 45/45 BONUS: 1-4 KISH: 1-2 ERI: 1 (3rd note) JAN: 5 Back to top .:Stachu:. Posted: Tue Jun 12, 2007 11:41 am --> Lord of The Roomz Joined: 22 Sep 2006 Posts: 1347 Location: Hell I had some problems with understanding why 2 same letters are written in 2 different ways. But I noticed some connections kinda quickly so I wasn't stuck any longer _________________ .....:::ENTER THE ROOMZ:::..... Life is a room where the pass	http://theroomz.19.forumer.com:80/viewtopic.php?t=130&start=0&sid=0c892ab91f8b899c616578b04962c74f
130	20080208154501	FoROOM ~ View topic - Room 35 - Not another wingdings	password	e written in 2 different ways. But I noticed some connections kinda quickly so I wasn't stuck any longer _________________ .....:::ENTER THE ROOMZ:::..... Life is a room where the password is 'death' Progress: Roomz: mine (45/45 +4) :p, eri's (1/2), RG's (2/2), kish's (4/4 with magic :p), jan's (3/3) I'm offering help via PMs only if you like cryptic hints :p Back to top ralfi102 Posted: Tue Jun 12, 2007 11:49 am --> Lord of The Roomz Joined: 22 Sep 2006 Posts: 214 It's very nice to hear you like it _________________ Back to top sas	http://theroomz.19.forumer.com:80/viewtopic.php?t=130&start=0&sid=0c892ab91f8b899c616578b04962c74f
130	20080208154501	FoROOM ~ View topic - Room 35 - Not another wingdings	hint	re the password is 'death' Progress: Roomz: mine (45/45 +4) :p, eri's (1/2), RG's (2/2), kish's (4/4 with magic :p), jan's (3/3) I'm offering help via PMs only if you like cryptic hints :p Back to top ralfi102 Posted: Tue Jun 12, 2007 11:49 am --> Lord of The Roomz Joined: 22 Sep 2006 Posts: 214 It's very nice to hear you like it _________________ Back to top sas Posted: Tue Jun 12, 2007 2:41 pm --> Appreciated Helper Joined: 30 Oct 2006 Posts: 535 Location: Melbourne, Australia Yeah I was the same Stachu... but I got the clue a	http://theroomz.19.forumer.com:80/viewtopic.php?t=130&start=0&sid=0c892ab91f8b899c616578b04962c74f
130	20080208154501	FoROOM ~ View topic - Room 35 - Not another wingdings	ralfi	eath' Progress: Roomz: mine (45/45 +4) :p, eri's (1/2), RG's (2/2), kish's (4/4 with magic :p), jan's (3/3) I'm offering help via PMs only if you like cryptic hints :p Back to top ralfi102 Posted: Tue Jun 12, 2007 11:49 am --> Lord of The Roomz Joined: 22 Sep 2006 Posts: 214 It's very nice to hear you like it _________________ Back to top sas Posted: Tue Jun 12, 2007 2:41 pm --> Appreciated Helper Joined: 30 Oct 2006 Posts: 535 Location: Melbourne, Australia Yeah I was the same Stachu... but I got the clue about what type of writ	http://theroomz.19.forumer.com:80/viewtopic.php?t=130&start=0&sid=0c892ab91f8b899c616578b04962c74f
130	20080208154501	FoROOM ~ View topic - Room 35 - Not another wingdings	Stachu	like it _________________ Back to top sas Posted: Tue Jun 12, 2007 2:41 pm --> Appreciated Helper Joined: 30 Oct 2006 Posts: 535 Location: Melbourne, Australia Yeah I was the same Stachu... but I got the clue about what type of writing it was first... so it was not so bad after that as I knew what was what after that _________________ Progress: 45/45 + Bonus 4/4 PM if you need help! (include details of where/what you are stuck on) - I don't give out answers though. Back to top isnone Posted: Thu Jun 14, 2007 1:35 pm --> Wanderer J	http://theroomz.19.forumer.com:80/viewtopic.php?t=130&start=0&sid=0c892ab91f8b899c616578b04962c74f
130	20080208154501	FoROOM ~ View topic - Room 35 - Not another wingdings	Stachu	thing as of yet. _________________ Roomz Complete: 44 + 4 Back to top shpwnz Posted: Thu Jun 14, 2007 8:46 pm --> Supreme roomer Joined: 23 May 2007 Posts: 263 Location: Following Stachu In HELL! dont worry... soon as you get the colors it wont hurt your eyes anymore and it actually becomes a cool stage ^^ its a cool stage... crazy 'language' _________________ Progress : (Roomz : 44/44) (Roomz Bonuses : 4/4) (Kish : 4/4) (RG's Puzzles : 1/2) (Eri : 0/2) (cams : 0/2) Back to top RG365 Posted: Thu Jun 14, 2007 10:53 pm --> Appreciat	http://theroomz.19.forumer.com:80/viewtopic.php?t=130&start=0&sid=0c892ab91f8b899c616578b04962c74f
130	20080208154501	FoROOM ~ View topic - Room 35 - Not another wingdings	Stachu	, WI, USA yeah! _________________ Roomz Complete: 44 + 4 Back to top shpwnz Posted: Thu Jun 14, 2007 11:20 pm --> Supreme roomer Joined: 23 May 2007 Posts: 263 Location: Following Stachu In HELL! yesssssssssssss he'ssss outttttttt!!!!!!!!!! GZ! _________________ Progress : (Roomz : 44/44) (Roomz Bonuses : 4/4) (Kish : 4/4) (RG's Puzzles : 1/2) (Eri : 0/2) (cams : 0/2) Back to top Display posts from previous: All Posts 1 Day 7 Days 2 Weeks 1 Month 3 Months 6 Months 1 Year Oldest First Newest First All times are GMT + 1 Hour View ne	http://theroomz.19.forumer.com:80/viewtopic.php?t=130&start=0&sid=0c892ab91f8b899c616578b04962c74f
139	20080208154521	FoROOM ~ View topic - Bonus Room 2 - P.E.N.O.	Room 2	FoROOM ~ View topic - Bonus Room 2 - P.E.N.O. FAQ Search Memberlist Usergroups fChat Log in Register Author Message Roomz ~ Bonus Room 2 - P.E.N.O. .:Stachu:. Posted: Fri Jun 22, 2007 3:34 am --> Lord of The Roomz Joined: 22 Sep 2006 Posts: 1347 Location: Hell P.E.N.O. - Public Enemy Number One - that's me for sure after creating this bonus (you shall see, why...) ... The key to th	http://theroomz.19.forumer.com:80/viewtopic.php?t=139&start=0&sid=0c892ab91f8b899c616578b04962c74f
139	20080208154521	FoROOM ~ View topic - Bonus Room 2 - P.E.N.O.	Room 2	FoROOM ~ View topic - Bonus Room 2 - P.E.N.O. FAQ Search Memberlist Usergroups fChat Log in Register Author Message Roomz ~ Bonus Room 2 - P.E.N.O. .:Stachu:. Posted: Fri Jun 22, 2007 3:34 am --> Lord of The Roomz Joined: 22 Sep 2006 Posts: 1347 Location: Hell P.E.N.O. - Public Enemy Number One - that's me for sure after creating this bonus (you shall see, why...) ... The key to this room is hidden somewhere here... Not a forum member? That's a pity... key-holder is living ONLY her	http://theroomz.19.forumer.com:80/viewtopic.php?t=139&start=0&sid=0c892ab91f8b899c616578b04962c74f
